"Species","Site","PlotID","TreeID","DBH..cm.","Year","RW","Species.Model","RW.modeled"
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2006,NA,"PIEN",0.0393133216291231
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2006,NA,"PIEN",0.0247809173082518
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2006,NA,"PIEN",0.0327717727842883
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2006,NA,"PIEN",0.0348591675335248
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2006,NA,"PIEN",0.0263593353270447
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2006,NA,"PIEN",0.0243023811571579
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2006,NA,"PIEN",0.0303127776067751
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2006,NA,"PIEN",0.0221885501755776
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2006,NA,"PIEN",0.0530140332954904
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2006,NA,"PIEN",0.0728971423890615
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2006,NA,"PIEN",0.0415464543035046
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2006,NA,"PIEN",0.0638031434278589
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2006,NA,"PIEN",0.0348591675335248
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2006,NA,"PIEN",0.0315763722078974
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2006,NA,"PIEN",0.0335876260384592
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2006,NA,"POGR",0.0447079458166045
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2006,NA,"PIEN",0.0305666596962149
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2006,NA,"PIEN",0.0326194386864962
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2006,NA,"PIEN",0.0747119166836762
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2006,NA,"PSME",0.0356110648739997
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2007,NA,"SAAL",0.090898741984243
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2007,NA,"POGR",0.183957337518878
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2007,NA,"POGR",0.1423031567172
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2007,NA,"ACSA",0.1423031567172
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,2007,NA,"QUAL",0.0408502030807672
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,2007,NA,"QURU",0.0735634618784114
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,2007,NA,"PRSE",0.0434521526297681
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,2007,NA,"QURU",0.109893791093701
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,2007,NA,"QUVE",0.0826938975345143
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,2007,NA,"PRSE",0.0609255564453283
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,2007,NA,"PRSE",0.0523472662298965
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,2007,NA,"QUVE",0.0633085509391532
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,2007,NA,"QUAL",0.0409573088270215
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,2007,NA,"QUAL",0.0534648397097024
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2007,NA,"PIPO",0.0317659238729679
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2007,NA,"PIPO",0.0228032176731473
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2007,NA,"PIPO",0.0235564793778944
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2007,NA,"PIEN",0.0230527264914283
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2007,NA,"PIEN",0.0374131809215076
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2007,NA,"PIEN",0.0375349687973466
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2007,NA,"PIEN",0.0236599432301799
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2007,NA,"PIEN",0.0312893293651572
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2007,NA,"PIEN",0.0332823000309148
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2007,NA,"PIEN",0.0251669609185726
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2007,NA,"PIEN",0.0232030538411539
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2007,NA,"PIEN",0.0289415677557081
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2007,NA,"PIEN",0.0211848427959263
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2007,NA,"PIEN",0.0506159236388113
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2007,NA,"PIEN",0.0695996128437592
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2007,NA,"PIEN",0.0396670848786077
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2007,NA,"PIEN",0.0609169843324361
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2007,NA,"PIEN",0.0332823000309148
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2007,NA,"PIEN",0.0308013402705588
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2007,NA,"PIEN",0.0327632285203466
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2007,NA,"POGR",0.0436106036129929
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2007,NA,"PIEN",0.0298164108289178
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2007,NA,"PIEN",0.0318188050166863
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2007,NA,"PIEN",0.0728781366297678
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2007,NA,"PSME",0.0347370026980705
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2008,NA,"SAAL",0.0907361956204833
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2008,NA,"POGR",0.184030294353155
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2008,NA,"POGR",0.142359593649599
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2008,NA,"ACSA",0.142359593649599
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,2008,NA,"QUAL",0.0405975194372968
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,2008,NA,"QURU",0.0731084265989788
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,2008,NA,"PRSE",0.043183374327212
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,2008,NA,"QURU",0.109214030371987
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,2008,NA,"QUVE",0.0821823848920808
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,2008,NA,"PRSE",0.0605486943878098
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,2008,NA,"PRSE",0.0519358152968665
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,2008,NA,"QUVE",0.0628109440108698
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,2008,NA,"QUAL",0.0406353832682489
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,2008,NA,"QUAL",0.0530446046187953
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2008,NA,"PIPO",0.0305171995221313
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2008,NA,"PIPO",0.021906818963015
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2008,NA,"PIPO",0.0226304698106364
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2008,NA,"PIEN",0.0220061582141127
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2008,NA,"PIEN",0.0357146639013851
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2008,NA,"PIEN",0.0358309227424063
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2008,NA,"PIEN",0.0225858079847458
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2008,NA,"PIEN",0.0298688284303012
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2008,NA,"PIEN",0.031771320432844
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2008,NA,"PIEN",0.0240244087374406
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2008,NA,"PIEN",0.022149660868482
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2008,NA,"PIEN",0.027627652600372
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2008,NA,"PIEN",0.0202230743717715
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2008,NA,"PIEN",0.0483180167067568
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2008,NA,"PIEN",0.0664398674252374
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2008,NA,"PIEN",0.0378662431125384
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2008,NA,"PIEN",0.0581514206419214
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2008,NA,"PIEN",0.031771320432844
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2008,NA,"PIEN",0.0300439342524691
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2008,NA,"PIEN",0.0319575796026247
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2008,NA,"POGR",0.0425382173681457
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2008,NA,"PIEN",0.0290832242597202
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2008,NA,"PIEN",0.0310363795054465
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2008,NA,"PIEN",0.0710860607400276
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2008,NA,"PSME",0.0338828186053391
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2009,NA,"SAAL",0.0905714901637771
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2009,NA,"POGR",0.184100185467734
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2009,NA,"POGR",0.142413659045224
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2009,NA,"ACSA",0.142413659045224
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,2009,NA,"QUAL",0.040349118855775
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,2009,NA,"QURU",0.072661104301138
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,2009,NA,"PRSE",0.0429191518958016
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,2009,NA,"QURU",0.108545791794094
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,2009,NA,"QUVE",0.0816795425391245
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,2009,NA,"PRSE",0.0601782202528187
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,2009,NA,"PRSE",0.0515311291096401
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,2009,NA,"QUVE",0.0623215183360718
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,2009,NA,"QUAL",0.0403187505509744
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,2009,NA,"QUAL",0.052631278695761
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2009,NA,"PIPO",0.0293150516381316
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2009,NA,"PIPO",0.0210438552417714
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2009,NA,"PIPO",0.0217389996946762
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2009,NA,"PIEN",0.0210040191053354
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2009,NA,"PIEN",0.0340882527348299
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2009,NA,"PIEN",0.034199217260951
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2009,NA,"PIEN",0.0215572721874192
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2009,NA,"PIEN",0.0285086309432102
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2009,NA,"PIEN",0.0303244853045375
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2009,NA,"PIEN",0.0229303604566463
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2009,NA,"PIEN",0.0211409867879593
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2009,NA,"PIEN",0.0263695160876213
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2009,NA,"PIEN",0.0193021351723674
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2009,NA,"PIEN",0.0461176610731533
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2009,NA,"PIEN",0.0634142602801381
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2009,NA,"PIEN",0.0361418511147927
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2009,NA,"PIEN",0.0555032613271868
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2009,NA,"PIEN",0.0303244853045375
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2009,NA,"PIEN",0.0293039849483917
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2009,NA,"PIEN",0.0311704993025466
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2009,NA,"POGR",0.0414905475099392
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2009,NA,"PIEN",0.028366936194034
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2009,NA,"PIEN",0.0302719873581614
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2009,NA,"PIEN",0.0693352886629697
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2009,NA,"PSME",0.0330483217702537
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2010,NA,"SAAL",0.0904050459715248
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2010,NA,"POGR",0.184167523307503
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2010,NA,"POGR",0.14246574931406
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2010,NA,"ACSA",0.14246574931406
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,2010,NA,"QUAL",0.0401044911268875
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,2010,NA,"QURU",0.0722205761947577
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,2010,NA,"PRSE",0.0426589426284919
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,2010,NA,"QURU",0.107887702812727
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,2010,NA,"QUVE",0.0811843376485458
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,2010,NA,"PRSE",0.0598133730946549
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,2010,NA,"PRSE",0.0511325157874997
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,2010,NA,"QUVE",0.061839437157297
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,2010,NA,"QUAL",0.0400068693370488
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,2010,NA,"QUAL",0.0522241552887661
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2010,NA,"PIPO",0.0281582493208468
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2010,NA,"PIPO",0.0202134429058565
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2010,NA,"PIPO",0.0208811562382606
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2010,NA,"PIEN",0.020045063906073
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2010,NA,"PIEN",0.0325319264417572
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2010,NA,"PIEN",0.0326378247941748
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2010,NA,"PIEN",0.0205730577786259
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2010,NA,"PIEN",0.0272070467211744
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2010,NA,"PIEN",0.0289399968072691
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2010,NA,"PIEN",0.0218834566107401
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2010,NA,"PIEN",0.0201757782201999
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2010,NA,"PIEN",0.0251655948558112
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2010,NA,"PIEN",0.0184208808377765
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2010,NA,"PIEN",0.0440121225739673
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2010,NA,"PIEN",0.0605190317861032
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2010,NA,"PIEN",0.0344917661542103
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2010,NA,"PIEN",0.0529692157829125
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2010,NA,"PIEN",0.0289399968072691
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2010,NA,"PIEN",0.0285813105215155
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2010,NA,"PIEN",0.0304017942012239
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2010,NA,"POGR",0.040467336581619
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2010,NA,"PIEN",0.027667370609614
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2010,NA,"PIEN",0.0295254407313805
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2010,NA,"PIEN",0.0676253901599146
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2010,NA,"PSME",0.0322333071216795
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2011,NA,"SAAL",0.0902372805155925
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2011,NA,"POGR",0.184232821193922
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2011,NA,"POGR",0.142516261544175
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2011,NA,"ACSA",0.142516261544175
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,2011,NA,"QUAL",0.0398631380727235
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,2011,NA,"QURU",0.071785945155981
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,2011,NA,"PRSE",0.0424022166159808
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,2011,NA,"QURU",0.107238423247049
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,2011,NA,"QUVE",0.0806957617486606
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,2011,NA,"PRSE",0.0594534099117144
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,2011,NA,"PRSE",0.0507393035723626
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,2011,NA,"QUVE",0.0613638880533079
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,2011,NA,"QUAL",0.0396992140325827
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,2011,NA,"QUAL",0.0518225482982142
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2011,NA,"PIPO",0.0270455511679092
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2011,NA,"PIPO",0.0194146908126571
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2011,NA,"PIPO",0.0200560188615448
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2011,NA,"PIEN",0.0191280183261833
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2011,NA,"PIEN",0.0310436169263321
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2011,NA,"PIEN",0.0311446705141505
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2011,NA,"PIEN",0.0196318569029835
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2011,NA,"PIEN",0.025962346177718
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2011,NA,"PIEN",0.0276160151887277
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2011,NA,"PIEN",0.0208823060406235
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2011,NA,"PIEN",0.019252752565387
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2011,NA,"PIEN",0.0240142890961511
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2011,NA,"PIEN",0.0175781403292346
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2011,NA,"PIEN",0.0419986033027319
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2011,NA,"PIEN",0.0577503346715064
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2011,NA,"PIEN",0.0329137955454598
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2011,NA,"PIEN",0.0505459166888533
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2011,NA,"PIEN",0.0276160151887277
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2011,NA,"PIEN",0.0278757175241577
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2011,NA,"PIEN",0.0296512585293432
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2011,NA,"POGR",0.03946831068698
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2011,NA,"PIEN",0.0269843402446224
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2011,NA,"PIEN",0.0287965397872379
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2011,NA,"PIEN",0.0659559075200438
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2011,NA,"PSME",0.031437556494023
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2012,NA,"SAAL",0.0900686083124073
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2012,NA,"POGR",0.184296593260841
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2012,NA,"POGR",0.142565593452081
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2012,NA,"ACSA",0.142565593452081
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,2012,NA,"QUAL",0.0396245731363201
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,2012,NA,"QURU",0.0713563349880723
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,2012,NA,"PRSE",0.0421484563101088
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,2012,NA,"QURU",0.106596644178495
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,2012,NA,"QUVE",0.0802128298923057
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,2012,NA,"PRSE",0.0590976050343192
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,2012,NA,"PRSE",0.0503508401436196
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,2012,NA,"QUVE",0.0608940821104614
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,2012,NA,"QUAL",0.0393952742518661
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,2012,NA,"QUAL",0.0514257914769581
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2012,NA,"PIPO",0.0259757097556646
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2012,NA,"PIPO",0.0186467034971703
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2012,NA,"PIPO",0.0192626625195118
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2012,NA,"PIEN",0.0182515870179883
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2012,NA,"PIEN",0.0296212219176131
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2012,NA,"PIEN",0.0297176453065964
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2012,NA,"PIEN",0.0187323400929108
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2012,NA,"PIEN",0.0247727711450968
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2012,NA,"PIEN",0.0263506702948524
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2012,NA,"PIEN",0.0199254945984126
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2012,NA,"PIEN",0.0183706060288511
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2012,NA,"PIEN",0.0229139725631465
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2012,NA,"PIEN",0.0167727232566622
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2012,NA,"PIEN",0.0400742591178149
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2012,NA,"PIEN",0.055104258088886
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2012,NA,"PIEN",0.0314057103692718
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2012,NA,"PIEN",0.0482299410800843
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2012,NA,"PIEN",0.0263506702948524
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2012,NA,"PIEN",0.0271870018829215
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2012,NA,"PIEN",0.0289186752150733
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2012,NA,"POGR",0.0384931808852184
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2012,NA,"PIEN",0.0263176475512843
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2012,NA,"PIEN",0.0280850737111534
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2012,NA,"PIEN",0.0643263578913529
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2012,NA,"PSME",0.0306608397382689
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2013,NA,"SAAL",0.089899440872181
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2013,NA,"POGR",0.184359354404655
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2013,NA,"POGR",0.142614143344161
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2013,NA,"ACSA",0.142614143344161
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,2013,NA,"QUAL",0.0393883210314563
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,2013,NA,"QURU",0.0709308897907624
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,2013,NA,"PRSE",0.041897156151347
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,2013,NA,"QURU",0.105961087008657
