"Species","Site","PlotID","TreeID","DBH..cm.","Year","RW","RW.modeled"
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1975,NA,0.106274727986742
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1975,NA,0.081393133755179
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1975,NA,0.0753204146588305
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1975,NA,0.0930055544030577
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1975,NA,0.0690552380358772
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1975,NA,0.158559895333448
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1975,NA,0.214881791019422
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1975,NA,0.125651636105043
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1975,NA,0.189222381638588
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1975,NA,0.106274727986742
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1975,NA,0.0591693099793844
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1975,NA,0.0627609568172029
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1975,NA,0.0824566703301105
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1975,NA,0.0573622895858152
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1975,NA,0.0610332549261114
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1975,NA,0.13460221925357
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1975,NA,0.0663644660578419
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1976,NA,0.0855196963086843
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1976,NA,0.161222842545499
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1976,NA,0.126186635404115
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1976,NA,0.126186635404115
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1976,NA,0.0870417746500973
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1976,NA,0.0634356598297276
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1976,NA,0.0654340028494976
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1976,NA,0.0727289626038628
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1976,NA,0.115454481525969
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1976,NA,0.115813129701565
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1976,NA,0.0745561398855791
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1976,NA,0.097347689178723
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1976,NA,0.103256808621379
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1976,NA,0.0790817854297522
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1976,NA,0.0731815153898112
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1976,NA,0.0903644442441652
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1976,NA,0.0670942531046879
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1976,NA,0.154057216401572
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1976,NA,0.208779720182202
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1976,NA,0.122083464131568
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1976,NA,0.183848969720954
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1976,NA,0.103256808621379
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1976,NA,0.0579921196963428
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1976,NA,0.0615123096968402
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1976,NA,0.0808161713768797
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1976,NA,0.0562210504884357
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1976,NA,0.0598189809272012
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1976,NA,0.13192426974501
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1976,NA,0.0650441260942737
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1977,NA,0.0856280287369286
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1977,NA,0.161582220152018
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1977,NA,0.12646791472093
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1977,NA,0.12646791472093
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1977,NA,0.0844206256742195
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1977,NA,0.0615253780659971
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1977,NA,0.063463543604543
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1977,NA,0.0705988978341616
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1977,NA,0.112073084145917
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1977,NA,0.112421228337733
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1977,NA,0.072372561277423
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1977,NA,0.0944965982830527
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1977,NA,0.100232653148762
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1977,NA,0.0767656610270642
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1977,NA,0.0710381963853284
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1977,NA,0.0877178766014157
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1977,NA,0.0651292160730705
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1977,NA,0.149545233314963
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1977,NA,0.202665040271113
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1977,NA,0.118507919030972
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1977,NA,0.178464454400951
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1977,NA,0.100232653148762
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1977,NA,0.0568243443911579
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1977,NA,0.0602736490545843
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1977,NA,0.0791887928694605
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1977,NA,0.0550889388371334
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1977,NA,0.0586144184957211
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1977,NA,0.129267738044333
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1977,NA,0.0637343459965992
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1978,NA,0.0857225230067922
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1978,NA,0.161919713775112
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1978,NA,0.126732065781017
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1978,NA,0.126732065781017
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1978,NA,0.0818378940400555
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1978,NA,0.0596430946907452
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1978,NA,0.0615219647501511
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1978,NA,0.0684700680360315
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1978,NA,0.108693647236596
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1978,NA,0.109031293534644
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1978,NA,0.0701902486671569
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1978,NA,0.0916471603963672
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1978,NA,0.0972102510247241
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1978,NA,0.0744508794698301
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1978,NA,0.0688961200369731
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1978,NA,0.085072843388908
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1978,NA,0.0631653183330392
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1978,NA,0.145035866191456
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1978,NA,0.196553905536661
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1978,NA,0.114934446964309
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1978,NA,0.17308306092186
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1978,NA,0.0972102510247241
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1978,NA,0.0556667251990884
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1978,NA,0.0590457610134773
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1978,NA,0.0775755676329055
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1978,NA,0.0539666731330255
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1978,NA,0.0574203321140893
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1978,NA,0.126634310134537
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1978,NA,0.0624359570242287
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1979,NA,0.0858035110628032
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1979,NA,0.162235797316923
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1979,NA,0.126979459500281
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1979,NA,0.126979459500281
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1979,NA,0.0792959820244447
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1979,NA,0.057790560472692
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1979,NA,0.0596110722075613
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1979,NA,0.0663477784959089
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1979,NA,0.105324592739869
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1979,NA,0.105651773396109
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1979,NA,0.0680146406264796
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1979,NA,0.0888064766425729
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1979,NA,0.0941971344197589
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1979,NA,0.0721432094574592
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1979,NA,0.0667606246430945
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1979,NA,0.0824359363308085
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1979,NA,0.0612074541415478
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1979,NA,0.140540352887763
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1979,NA,0.190461545622966
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1979,NA,0.111371953431168
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1979,NA,0.167718200329439
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1979,NA,0.0941971344197589
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1979,NA,0.0545199586263418
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1979,NA,0.0578293843584742
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1979,NA,0.075977466298489
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1979,NA,0.0528549286111417
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1979,NA,0.0562374402297733
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1979,NA,0.124025570473533
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1979,NA,0.061149740380502
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1980,NA,0.085871332780577
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1980,NA,0.162530958117302
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1980,NA,0.127210477312118
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1980,NA,0.127210477312118
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1980,NA,0.0767970586485032
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1980,NA,0.0559693561848196
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1980,NA,0.0577324965470885
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1980,NA,0.0642370042708651
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1980,NA,0.101973818370954
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1980,NA,0.102290590170835
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1980,NA,0.0658508372013379
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1980,NA,0.0859812061336944
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1980,NA,0.0912003666618381
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1980,NA,0.0698480606146968
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1980,NA,0.0646367162178387
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1980,NA,0.0798133368471626
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1980,NA,0.0592602131108554
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1980,NA,0.13606923175637
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1980,NA,0.184402242199751
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1980,NA,0.107828789605271
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1980,NA,0.162382448894326
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1980,NA,0.0912003666618381
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1980,NA,0.0533846972105985
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1980,NA,0.0566252112370617
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1980,NA,0.0743953982241942
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1980,NA,0.0517543378807757
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1980,NA,0.0550664159366224
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1980,NA,0.121443003496746
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1980,NA,0.059876427953534
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1981,NA,0.0859263354089853
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1981,NA,0.162805696236621
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1981,NA,0.127425510606079
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1981,NA,0.127425510606079
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1981,NA,0.0743430661719621
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1981,NA,0.0541808973374172
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1981,NA,0.0558876978702677
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1981,NA,0.0621423849274875
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1981,NA,0.0986486892665948
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1981,NA,0.0989551318746494
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1981,NA,0.0637035945186325
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1981,NA,0.0831775589278694
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1981,NA,0.088226534766946
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1981,NA,0.0675704777709509
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1981,NA,0.062529063197293
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1981,NA,0.0772108095170485
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1981,NA,0.0573278753550149
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1981,NA,0.131632330501236
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1981,NA,0.178389313859489
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1981,NA,0.104312743503124
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1981,NA,0.157087534812641
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1981,NA,0.088226534766946
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1981,NA,0.0522615502620843
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1981,NA,0.0554338879453141
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1981,NA,0.0728302125274509
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1981,NA,0.0506654916439251
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1981,NA,0.0539078877392844
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1981,NA,0.118887995302962
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1981,NA,0.0586167031474038
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1982,NA,0.0859688730212871
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1982,NA,0.163060523747492
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1982,NA,0.127624960173506
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1982,NA,0.127624960173506
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1982,NA,0.0719357271772729
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1982,NA,0.0524264393409456
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1982,NA,0.0540779711353588
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1982,NA,0.0600682219791021
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1982,NA,0.0953560339167509
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1982,NA,0.0956522482095553
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1982,NA,0.0615773221590555
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1982,NA,0.0804012925990724
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1982,NA,0.0852817458005816
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1982,NA,0.0653151381736576
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1982,NA,0.0604419938607619
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1982,NA,0.0746336988943717
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1982,NA,0.0554144091256486
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1982,NA,0.127238760749224
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1982,NA,0.172435108760554
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1982,NA,0.100831035682108
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1982,NA,0.151844331727632
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1982,NA,0.0852817458005816
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1982,NA,0.0511510846783238
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1982,NA,0.0542560157921039
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1982,NA,0.0712826992205528
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1982,NA,0.0495889394851633
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1982,NA,0.052762440393626
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1982,NA,0.116361835507775
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1982,NA,0.0573712017959844
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1983,NA,0.0859993059762027
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1983,NA,0.163295964036668
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1983,NA,0.127809235661152
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1983,NA,0.127809235661152
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1983,NA,0.0695765521615787
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1983,NA,0.0507070830390322
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1983,NA,0.0523044518646412
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1983,NA,0.0580184788285175
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1983,NA,0.0921021440737026
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1983,NA,0.0923882504725528
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1983,NA,0.0594760830983958
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1983,NA,0.0776577121604766
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1983,NA,0.0823716267964691
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1983,NA,0.0630863514260239
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1983,NA,0.0583794962731544
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1983,NA,0.0720869294367248
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1983,NA,0.0535234707591275
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1983,NA,0.122896917928817
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1983,NA,0.166551004462857
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1983,NA,0.0973903191443745
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1983,NA,0.146662858584943
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1983,NA,0.0823716267964691
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1983,NA,0.0500538258258414
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1983,NA,0.0530921520343225
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1983,NA,0.0697535904393712
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1983,NA,0.0485251907264128
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1983,NA,0.0516306158162086
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1983,NA,0.113865719249343
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1983,NA,0.0561405131518612
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1984,NA,0.0860180003898456
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1984,NA,0.163512551118356
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1984,NA,0.127978755033709
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1984,NA,0.127978755033709
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1984,NA,0.0672668475576771
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1984,NA,0.0490237805541133
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1984,NA,0.0505681221742053
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1984,NA,0.0559967830148673
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1984,NA,0.0888927783188304
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1984,NA,0.0891689151334983
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1984,NA,0.0574035960108295
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1984,NA,0.0749516730718522
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1984,NA,0.079501327946508
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1984,NA,0.0608880619301302
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1984,NA,0.0563452205458074
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1984,NA,0.06957500829705
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1984,NA,0.0516584067493388
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1984,NA,0.118614486029463
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1984,NA,0.160747414377756
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1984,NA,0.093996683108411
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1984,NA,0.141552285312322
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1984,NA,0.079501327946508
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1984,NA,0.0489702584822257
